job title,company name,location,skills,links
DevOps Engineer,Confidential -,"6th of October, Giza, Egypt ","Full TimeEntry Level · 1 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Tomcat, Apache, NGINX database administration Postgres, MS-SQL, MySQL, Oracle Microservices Docker, Docker-compose, Kubernetes Linux Ubuntu, Centos cloud AWS, DigitalOcean, Azure  virtualization VMware, Virtual Box, WSL Network TCP/IP Utilities Putty, MtP · Python · Docker · DNS · Database · SQL · Vmware · Azure",https://wuzzuf.net/jobs/p/R0enLkLr6zZK-DevOps-Engineer-Giza-Egypt?o=95&l=sp&t=sj&a=python|search-v3|hpb
Senior Big Data Engineer - Cairo,Confidential -,"Nasr City, Cairo, Egypt ",Full TimeWork From HomeExperienced · 4 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Big Data · Computer Science · Engineering · Cloud · Information Technology (IT) · Agile · Programming · Software,https://wuzzuf.net/jobs/p/aOKLhyDBiNUH-Senior-Big-Data-Engineer---Cairo-Cairo-Egypt?o=96&l=sp&t=sj&a=python|search-v3|hpb
Computer Vision Engineer,Beyond Apps Group -,"Nasr City, Cairo, Egypt ",InternshipEntry Level · IT/Software Development · Engineering - Telecom/Technology · Computer Vision · Engineering · OpenCV · Python · TensorFlow · Computer Science,https://wuzzuf.net/jobs/p/AK26akZzjSVi-Computer-Vision-Engineer-Beyond-Apps-Group-Cairo-Egypt?o=97&l=sp&t=sj&a=python|search-v3|hpb
Sr. VOIP Network Engineer,Target Recruitment  & HR Solutions  -,"Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Networking · Information Technology (IT) · Computer Science · VoIP · SIP · PHP · Python Scripting,https://wuzzuf.net/jobs/p/ealeu6l5Bidw-Sr-VOIP-Network-Engineer-Target-Recruitment-HR-Solutions-Cairo-Egypt?o=98&l=sp&t=sj&a=python|search-v3|hpb
Web Development Manager,WEmng -,"New Cairo, Cairo, Egypt ",Full TimeManager · 5+ Yrs of Exp · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Agile · Computer Science · Information Technology (IT) · JavaScript · HTML · MVC · Software Development,https://wuzzuf.net/jobs/p/BSZF7MYfhqhL-Web-Development-Manager-WEmng-Cairo-Egypt?o=99&l=sp&t=sj&a=python|search-v3|hpb
Senior Software Engineer,Seedstars -,"Cairo, Egypt ",Full TimeManager · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Web Development · Django Framework · python development · CSS · Design · Git · HTML · SQL,https://wuzzuf.net/jobs/p/aFCsjhmtFv6L-Senior-Software-Engineer-Seedstars-Cairo-Egypt?o=100&l=sp&t=sj&a=python|search-v3|hpb
Odoo Developer,"San International Co., Ltd. -","Jeddah, Saudi Arabia ",Full TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Python · Odoo · CSS · HTML · JavaScript · jQuery · Linux · Software Development,https://wuzzuf.net/jobs/p/y1oNpalr3o1I-Odoo-Developer-San-International-Co-Ltd-Jeddah-Saudi-Arabia?o=101&l=sp&t=sj&a=python|search-v3|hpb
Tech Lead,Syndo -,"Cairo, Egypt ",Full TimeManager · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Django · Computer Science · Information Technology (IT) · Python · Lead · Software Development · Engineering · English,https://wuzzuf.net/jobs/p/zsybXuLfJAFn-Tech-Lead-Syndo-Cairo-Egypt?o=102&l=sp&t=sj&a=python|search-v3|hpb
Web Developer,MWG -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Computer Science · CSS · HTML · Information Technology (IT) · Java · JavaScript · NodeJS,https://wuzzuf.net/jobs/p/iHjJZt6vdxlk-Web-Developer-MWG-Cairo-Egypt?o=103&l=sp&t=sj&a=python|search-v3|hpb
System Engineer,Confidential -,"6th of October, Giza, Egypt ","Full TimeEntry Level · 1 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Tomcat, Apache, NGINX database administration Postgres, MS-SQL, MySQL, Oracle Microservices Docker, Docker-compose, Kubernetes Linux Ubuntu, Centos cloud AWS, DigitalOcean, Azure  virtualization VMware, Virtual Box, WSL Network TCP/IP Utilities Putty, MtP · Python · Docker · DNS · Database · SQL · Vmware · Azure",https://wuzzuf.net/jobs/p/mgUS2LEpUwNz-System-Engineer-Giza-Egypt?o=104&l=sp&t=sj&a=python|search-v3|hpb
Senior Devops Engineer,Botit -,"Downtown, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Linux · Azure · Nginx · Docker · Kubernetes · Git · DevOps · Jenkins,https://wuzzuf.net/jobs/p/ftrLbGE0dDJ6-Senior-Devops-Engineer-Botit-Cairo-Egypt?o=105&l=sp&t=sj&a=python|search-v3|hpb
job title,company name,location,skills,links
Senior Network Engineer,MH-Group -,"Dokki, Giza, Egypt ",Full TimeExperienced · 10 - 12 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · communications · Information Technology (IT) · network · Engineering · coding · Python · Juniper · Cisco,https://wuzzuf.net/jobs/p/80KmQ6e41Uyo-Senior-Network-Engineer-MH-Group-Giza-Egypt?o=106&l=sp&t=sj&a=python|search-v3|hpb
Big Data Consultant,Fingerprint consultancy -,"Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Other · Big Data · ETL · Hadoop · Computer Engineering · Computer Science · Programming · Python,https://wuzzuf.net/jobs/p/JveT6pAvDMik-Big-Data-Consultant-Fingerprint-consultancy-Cairo-Egypt?o=107&l=sp&t=sj&a=python|search-v3|hpb
Odoo Developer,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Python · Odoo · Software Development · XML · API · Programming,https://wuzzuf.net/jobs/p/JUmCu0CIKIGy-Odoo-Developer-Cairo-Egypt?o=108&l=sp&t=sj&a=python|search-v3|hpb
Odoo Developer,Sokkar for Industrial Sewing Machines -,"New Nozha, Cairo, Egypt ",Full TimePart TimeExperienced · 2 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Python · Information Technology (IT) · Odoo Development · Odoo,https://wuzzuf.net/jobs/p/I0X5JmVqsuer-Odoo-Developer-Sokkar-for-Industrial-Sewing-Machines-Cairo-Egypt?o=109&l=sp&t=sj&a=python|search-v3|hpb
"Senior Engineer, Embedded Systems / Linux OS",ARROW Electronics  -,"Nasr City, Cairo, Egypt ",Full TimeWork From HomeExperienced · 3 - 8 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Linux OS · Embedded Systems · Computer Engineering · Computer Science · Engineering · Git · Information Technology (IT),https://wuzzuf.net/jobs/p/G4iKj6oiPWXK-Senior-Engineer-Embedded-Systems-Linux-OS-ARROW-Electronics-Cairo-Egypt?o=110&l=sp&t=sj&a=python|search-v3|hpb
Full Stack Developer,Corporatica -,"Cairo, Egypt ",Full TimeWork From HomeEntry Level · 0 - 1 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Other · Full Stack · Computer Science · Full Stack Developer · JavaScript · Software Development · HTML5 · Python,https://wuzzuf.net/jobs/p/HtLCsE47SFYg-Full-Stack-Developer-Corporatica-Cairo-Egypt?o=111&l=sp&t=sj&a=python|search-v3|hpb
Software Developer - Intern,Corporatica -,"Cairo, Egypt ",InternshipStudent · IT/Software Development · Engineering - Telecom/Technology · Computer Science · CSS · HTML5 · Information Technology (IT) · JavaScript · MySQL · Python · React,https://wuzzuf.net/jobs/p/UgvtqS2cgGe8-Software-Developer---Intern-Corporatica-Cairo-Egypt?o=112&l=sp&t=sj&a=python|search-v3|hpb
Machine Learning Interns,Corporatica -,"Cairo, Egypt ",InternshipStudent · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Machine Learning · Python · Linux · OpenCV · Keras · Algorithms · Git,https://wuzzuf.net/jobs/p/OY5G4SY02zA4-Machine-Learning-Interns-Corporatica-Cairo-Egypt?o=113&l=sp&t=sj&a=python|search-v3|hpb
Senior Embedded Systems Engineer - Software,Shift EV -,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Engineering · Embedded Systems · Programming · Software · Software Engineering · Engineering,https://wuzzuf.net/jobs/p/2DkxFzD9xJR9-Senior-Embedded-Systems-Engineer---Software-Shift-EV-Giza-Egypt?o=114&l=sp&t=sj&a=python|search-v3|hpb
Back-end Developer,Superior Business Solutions -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Back-End Developer · Computer Science · Information Technology (IT) · Software Development · JavaScript · J2EE · Python · C#,https://wuzzuf.net/jobs/p/DbpXUqB4M4MU-Back-end-Developer-Superior-Business-Solutions-Cairo-Egypt?o=115&l=sp&t=sj&a=python|search-v3|hpb
Senior Software Automation Engineer,Nana -,"Sheraton, Cairo, Egypt ",Full TimeExperienced · 3 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Automation · Computer Science · Docker · Information Technology (IT) · NoSQL · Python · quality · Software Development,https://wuzzuf.net/jobs/p/KkMpVyHDi4mQ-Senior-Software-Automation-Engineer-Nana-Cairo-Egypt?o=116&l=sp&t=sj&a=python|search-v3|hpb
QA Lead Engineer,Ctopya -,"Cairo, Egypt ",Full TimeManager · 3+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Information Technology (IT) · QA · Quality Assurance · Software · Testing · Computer Science · Selenium,https://wuzzuf.net/jobs/p/lte3VtzWIHV1-QA-Lead-Engineer-Ctopya-Cairo-Egypt?o=117&l=sp&t=sj&a=python|search-v3|hpb
Data Engineer,Ashtar.app -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Software Development · SQL · Analysis · Python · Big Data,https://wuzzuf.net/jobs/p/fDlF6yYJZ4ER-Data-Engineer-Ashtar-app-Cairo-Egypt?o=118&l=sp&t=sj&a=python|search-v3|hpb
Senior Backend Developer,WeStore -,"Cairo, Egypt ",Full TimeExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · backend · Backend developer · Software Engineering · Software Development · Information Technology (IT) · Computer Science · Python · Web Services,https://wuzzuf.net/jobs/p/CyYaII7LMKEC-Senior-Backend-Developer-WeStore-Cairo-Egypt?o=119&l=sp&t=sj&a=python|search-v3|hpb
Machine Learning Intern,Talents Arena -,"Smart Village, Giza, Egypt ",InternshipStudent · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Algorithms · Information Technology (IT) · Machine Learning · Python · Software · technical · Computer Science,https://wuzzuf.net/jobs/p/fHaaAE6800my-Machine-Learning-Intern-Talents-Arena-Giza-Egypt?o=120&l=sp&t=sj&a=python|search-v3|hpb
