job title,company name,location,skills,links
Technical Office Engineer,Sinoma-cdi -,"Downtown, Kafr Alsheikh, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · Engineering - Construction/Civil/Architecture · Civil · AutoCAD · Civil Engineering · Design · Engineering · Information Technology (IT) · English · Microsoft Office,https://wuzzuf.net/jobs/p/cwsAah8IEC08-Technical-Office-Engineer-Sinoma-cdi-Kafr-Alsheikh-Egypt?o=59&l=sp&t=sj&a=engineer|search-v3|hpb
Procurement Engineer,KEC- IDENTITY FOR ENGENERING -,"Sheikh Zayed, Giza, Egypt ",Full TimeExperienced · 5 - 9 Yrs of Exp · Engineering - Construction/Civil/Architecture · Purchasing/Procurement · Engineering · Purchasing · Communication · Procurement · negotiation skills · Negotiation · Architecture,https://wuzzuf.net/jobs/p/huf0uJmAnLhY-Procurement-Engineer-KEC--IDENTITY-FOR-ENGENERING-Giza-Egypt?o=60&l=sp&t=sj&a=engineer|search-v3|hpb
Sales Engineer - Software Development (Intern),Block Gemini -,"Mohandessin, Giza, Egypt ",InternshipStudent · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · Communication skills · Engineering · Skills · TO · Presentation · Presentation Skills · sales skills,https://wuzzuf.net/jobs/p/rOmNkyzFDI9p-Sales-Engineer---Software-Development-Intern-Block-Gemini-Giza-Egypt?o=91&l=sp&t=sj&a=engineer|search-v3|hpb
Quality Engineer,Alfa Electronics -,"Sheraton, Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · Quality · Engineering - Mechanical/Electrical · Engineering · ISO · QA · quality · Quality Assurance · Auditing · Production · Quality Control,https://wuzzuf.net/jobs/p/ANB4eyRa28mX-Quality-Engineer-Alfa-Electronics-Cairo-Egypt?o=92&l=sp&t=sj&a=engineer|search-v3|hpb
Regular C++ Test Automation Engineer - Cairo,Luxoft (A DXC Technology Company) -,"Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · C++ · Automation · Testing · QA Automation · Agile · Computer Engineering · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/LaV6yauNFbUc-Regular-C-Test-Automation-Engineer---Cairo-Luxoft-A-DXC-Technology-Company-Cairo-Egypt?o=93&l=sp&t=sj&a=engineer|search-v3|hpb
Construction Civil Engineer,ABEC -,"New Capital, Cairo, Egypt ",Full TimeExperienced · 8 - 12 Yrs of Exp · Engineering - Construction/Civil/Architecture · Civil · Civil Engineering · Construction Management · Project Management · Engineering · Construction,https://wuzzuf.net/jobs/p/Ot9ftxyIZp07-Construction-Civil-Engineer-ABEC-Cairo-Egypt?o=94&l=sp&t=sj&a=engineer|search-v3|hpb
Technical Office Engineer - Furniture,Designy  -,"Badr City, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Engineering - Construction/Civil/Architecture · Creative/Design/Art · Interior Design · AutoCAD · Engineering · Design · Arts · Applied Arts,https://wuzzuf.net/jobs/p/E2gNG5ysXfqO-Technical-Office-Engineer---Furniture-Designy-Cairo-Egypt?o=95&l=sp&t=sj&a=engineer|search-v3|hpb
Installation & Maintenance Sr. Engineer - Security systems,CompuGeorge -,"Mohandessin, Giza, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Installation/Maintenance/Repair · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Electrical · Electrical Engineering · CCTV · Engineering · Installation · Maintenance · Security Systems,https://wuzzuf.net/jobs/p/2MM3d4ntvDDY-Installation-Maintenance-Sr-Engineer---Security-systems-CompuGeorge-Giza-Egypt?o=96&l=sp&t=sj&a=engineer|search-v3|hpb
Site Engineer,Confidential -,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Engineering - Construction/Civil/Architecture · Construction Engineering · Civil Engineering · AutoCAD · Construction · Architecture · Engineering,https://wuzzuf.net/jobs/p/1Yw9eK37X3Vy-Site-Engineer-Giza-Egypt?o=97&l=sp&t=sj&a=engineer|search-v3|hpb
Sales Engineer,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Communication · Communication skills · Electrical · Engineering · English · Mechanical · Mechatronics · Presentation Skills,https://wuzzuf.net/jobs/p/uHha3oIUyFvd-Sales-Engineer-Cairo-Egypt?o=98&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Software Test Engineer-Cairo,SAED -,"Jeddah, Saudi Arabia ",Full TimeWork From HomeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Automation · Software Engineering · Software Testing · Testing · Computer Science · Information Technology (IT) · Automation Testing · Software Development,https://wuzzuf.net/jobs/p/wDgmJ3MF0CaL-Senior-Software-Test-Engineer-Cairo-SAED-Jeddah-Saudi-Arabia?o=99&l=sp&t=sj&a=engineer|search-v3|hpb
Software Quality Control Engineer (QC),SmartTech Systems -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Control · Quality Assurance · Quality · Computer Science · Testing · English · Automation,https://wuzzuf.net/jobs/p/of3unpNEcomw-Software-Quality-Control-Engineer-QC-SmartTech-Systems-Cairo-Egypt?o=100&l=sp&t=sj&a=engineer|search-v3|hpb
CNG Engineer,Saadeldin -,"Cairo, Egypt ",Full TimeExperienced · 10+ Yrs of Exp · Engineering - Mechanical/Electrical · Engineering - Other · Engineering · Mechanical Engineering · CNG · HVAC · HVAC Systems,https://wuzzuf.net/jobs/p/e8GiQyv2tAJ4-CNG-Engineer-Saadeldin-Cairo-Egypt?o=101&l=sp&t=sj&a=engineer|search-v3|hpb
Engineering Department Manager Vacancy,AIH Hospital -,"Smouha, Alexandria, Egypt ",Full TimeManager · 5 - 15 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering · Health Care · Civil Engineering · Management,https://wuzzuf.net/jobs/p/J1dmXz20kHvd-Engineering-Department-Manager-Vacancy-AIH-Hospital-Alexandria-Egypt?o=102&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Mechanical Site Engineer,EMS Solutions -,"6th of October, Giza, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · Mechanical · AutoCAD · Design · Installation · Projects · Management · Construction,https://wuzzuf.net/jobs/p/csWFf2dGRi1w-Senior-Mechanical-Site-Engineer-EMS-Solutions-Giza-Egypt?o=103&l=sp&t=sj&a=engineer|search-v3|hpb
Cost Control Engineer,MEP Construction -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 3 - 4 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Cost Control · Engineering · Cost · Control · Mechanical Engineering · Electrical Engineering · Civil Engineering · Primavera,https://wuzzuf.net/jobs/p/zimj6cUxoCGC-Cost-Control-Engineer-MEP-Construction-Cairo-Egypt?o=104&l=sp&t=sj&a=engineer|search-v3|hpb
Project Control Engineer,Construction & Design Co. SAE -,"Dakahlia, Egypt ",Full TimeExperienced · 10+ Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Other · Engineering · Project Management · photoshop · MS Office · Primavera · Autocad · English,https://wuzzuf.net/jobs/p/nVChLZRLIX7x-Project-Control-Engineer-Construction-Design-Co-SAE-Dakahlia-Egypt?o=105&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Software Development Engineer-(Multinational) HM07,Pillars -,"Cairo, Egypt ",Full TimeExperienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Documentation · Information Technology (IT) · Software Development · JavaScript · HTML · English · Software Engineering · SQL,https://wuzzuf.net/jobs/p/OwYSHJcEfICO-Senior-Software-Development-Engineer-Multinational-HM07-Pillars-Cairo-Egypt?o=106&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Integration Engineer [IBM APIC & Data power],Ejada (Cairo) -,"Cairo, Egypt ",Full TimeExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Big Data · Business Intelligence · Engineering · BI · Oracle · SQL · RESTful APIs Design · SOAP Interface Design,https://wuzzuf.net/jobs/p/QMt1FFUk7IIy-Senior-Integration-Engineer-IBM-APIC-Data-power-Ejada-Cairo-Cairo-Egypt?o=107&l=sp&t=sj&a=engineer|search-v3|hpb
Junior Operations Engineer - Network/Cloud,Link Datacenter -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 0 - 1 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Operations/Management · Engineering · Telecommunication · Operations Engineering · Information Technology (IT) · Computer Science · Installation · Maintenance,https://wuzzuf.net/jobs/p/qjNlaGrcxUK0-Junior-Operations-Engineer---NetworkCloud-Link-Datacenter-Giza-Egypt?o=108&l=sp&t=sj&a=engineer|search-v3|hpb
Cyber Security Data Engineer,Target Recruitment  & HR Solutions  -,"Cairo, Egypt ",Full TimeShift BasedWork From HomeEntry Level · 0 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Other · Computer Engineering · Computer Science · Information Technology (IT) · Programming · Software · Python · Java,https://wuzzuf.net/jobs/p/gr14Uk8B382n-Cyber-Security-Data-Engineer-Target-Recruitment-HR-Solutions-Cairo-Egypt?o=109&l=sp&t=sj&a=engineer|search-v3|hpb
Senior IoT Engineer,Icity -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · IOT · Communication · Embedded Systems · Computer Science · Development · Engineering · Information Technology (IT),https://wuzzuf.net/jobs/p/c3MHkOc7CAsG-Senior-IoT-Engineer-Icity-Cairo-Egypt?o=110&l=sp&t=sj&a=engineer|search-v3|hpb
Software Support Engineer,Trufla -,"Heliopolis, Cairo, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Cloud · Computer Science · Information Technology (IT) · IT · Github · Linux · Management,https://wuzzuf.net/jobs/p/J46D6npI266e-Software-Support-Engineer-Trufla-Cairo-Egypt?o=111&l=sp&t=sj&a=engineer|search-v3|hpb
Software Data Engineer,Target Recruitment  & HR Solutions  -,"Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · Kubernetes · Programming · Python · REST · Software Development · Software Engineering,https://wuzzuf.net/jobs/p/UBz7cKuT9STA-Software-Data-Engineer-Target-Recruitment-HR-Solutions-Cairo-Egypt?o=112&l=sp&t=sj&a=engineer|search-v3|hpb
Production Engineer,Green Line For Glass Metal Architecture -,"Nasr City, Cairo, Egypt ",Full TimeEntry Level · 0 - 3 Yrs of Exp · males_only · Manufacturing/Production · Engineering - Mechanical/Electrical · CAD · Manufacturing · Production · Solid work · Mechanical Engineering · Aluminum · Engineering · Factory,https://wuzzuf.net/jobs/p/wfwOIdNKBmnq-Production-Engineer-Green-Line-For-Glass-Metal-Architecture-Cairo-Egypt?o=113&l=sp&t=sj&a=engineer|search-v3|hpb
Junior Structural Engineer,Cred Developments -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Engineering - Construction/Civil/Architecture · Project/Program Management · Engineering · technical · Project Management · Technical Office · structural engineer · structural · engineer,https://wuzzuf.net/jobs/p/ZIDnOp9h3Z38-Junior-Structural-Engineer-Cred-Developments-Cairo-Egypt?o=114&l=sp&t=sj&a=engineer|search-v3|hpb
Junior Software Development Engineer-(Multinational) HM04,Pillars -,"Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Documentation · Information Technology (IT) · Software Development · CSS · SQL · UI · JavaScript · HTML,https://wuzzuf.net/jobs/p/WebifNw3rdmP-Junior-Software-Development-Engineer-Multinational-HM04-Pillars-Cairo-Egypt?o=115&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Mechanical Engineer - Cairo,Consomity -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 8 - 10 Yrs of Exp · Engineering - Mechanical/Electrical · Consultancy · AutoCAD · Engineering · Technical Office · Electrical Engineering · Mechanical Engineering · Water Treatment · Drainage · Design,https://wuzzuf.net/jobs/p/vyrVfDkq4ioK-Senior-Mechanical-Engineer---Cairo-Consomity-Cairo-Egypt?o=116&l=sp&t=sj&a=engineer|search-v3|hpb
Software Development Engineer - Fresh Graduate (Multinational) - (HM03),Pillars -,"Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Software Development · Computer Science · Information Technology (IT) · Software · English · HTML · JavaScript · Software Engineering,https://wuzzuf.net/jobs/p/jLJGkgXL8oJO-Software-Development-Engineer---Fresh-Graduate-Multinational---HM03-Pillars-Cairo-Egypt?o=117&l=sp&t=sj&a=engineer|search-v3|hpb
C++ Software Engineer,Atomica -,"Cairo, Egypt ",Full TimeWork From HomeEntry Level · 1+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · C · Computer Science · C++ · Software Development · Software engineer · Software Engineering · Mathematics · Programming,https://wuzzuf.net/jobs/p/hbVNwZ8hhmQR-C-Software-Engineer-Atomica-Cairo-Egypt?o=118&l=sp&t=sj&a=engineer|search-v3|hpb
Sales Engineer,Multi M Group  -,"New Cairo, Cairo, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · males_only · Sales/Retail · Applied Arts · Engineering · Furniture · Sales Target · sales skills · Sales · Communication · Problem Solving · Customer Service,https://wuzzuf.net/jobs/p/wHQQEVS26boh-Sales-Engineer-Multi-M-Group-Cairo-Egypt?o=119&l=sp&t=sj&a=engineer|search-v3|hpb
Technical Marketing Engineering,Sierra Engineering & Manufacturing -,"Cairo, Egypt ",Full TimeExperienced · 4 - 5 Yrs of Exp · males_only · Marketing/PR/Advertising · Engineering - Mechanical/Electrical · Communication · Engineering · Marketing · Mechanical · Sales · technical · Technical Support · Valves,https://wuzzuf.net/jobs/p/3EiW4cLxbCDD-Technical-Marketing-Engineering-Sierra-Engineering-Manufacturing-Cairo-Egypt?o=120&l=sp&t=sj&a=engineer|search-v3|hpb
IT Engineer/System Administrator,Caelum Egypt -,"Dokki, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · DevOps · Linux · Office 365 · MCSE · CCNA · Computer Science,https://wuzzuf.net/jobs/p/B4U5LjCyq8uK-IT-EngineerSystem-Administrator-Caelum-Egypt-Giza-Egypt?o=121&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Quality Assurance Engineer,SSC Egypt -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 6 - 8 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Agile · Computer Science · Engineering · Management · quality · Quality Assurance · Quality Control,https://wuzzuf.net/jobs/p/xRq1jkIlCwM7-Senior-Quality-Assurance-Engineer-SSC-Egypt-Cairo-Egypt?o=122&l=sp&t=sj&a=engineer|search-v3|hpb
Technical Office Mechanical Engineer,CSI -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Engineering - Mechanical/Electrical · Commissioning · Mechanical Engineering · Engineering · AutoCAD · HVAC · Testing,https://wuzzuf.net/jobs/p/SjNDPGRD7rW6-Technical-Office-Mechanical-Engineer-CSI-Cairo-Egypt?o=123&l=sp&t=sj&a=engineer|search-v3|hpb
Technical Office Electrical Engineer,CSI -,"Cairo, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Engineering - Mechanical/Electrical · Electrical Engineering · Technical Office Engineering · MEP · AutoCAD · Commissioning · Testing,https://wuzzuf.net/jobs/p/4uWqHa5y7WNW-Technical-Office-Electrical-Engineer-CSI-Cairo-Egypt?o=124&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Technical Office Engineer,CSI -,"Cairo, Egypt ",Full TimeManager · 5 - 8 Yrs of Exp · Engineering - Construction/Civil/Architecture · Technical Office · Technical Office Engineering · AutoCAD · Electrical · Engineering · Drawings · MEP,https://wuzzuf.net/jobs/p/4LzR9kMH1TDA-Senior-Technical-Office-Engineer-CSI-Cairo-Egypt?o=125&l=sp&t=sj&a=engineer|search-v3|hpb
Devops Engineer,Reach -,"New Cairo, Cairo, Egypt ",Part TimeWork From HomeExperienced · 2 - 3 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Startup · Information Technology (IT) · Engineering · Computer Science · AWS · DevOps · Docker · RDS,https://wuzzuf.net/jobs/p/XwhzTMr5a6qC-Devops-Engineer-Reach-Cairo-Egypt?o=126&l=sp&t=sj&a=engineer|search-v3|hpb
Mechanical Technical Office Engineer,Delta Capital for Urban Development -,"Kafr Alsheikh, Egypt ",Full TimeExperienced · 5 - 7 Yrs of Exp · Engineering - Mechanical/Electrical · AutoCAD · Mechanical · Engineering · Mechanical Engineering · TO · Residential compounds · Alexandria,https://wuzzuf.net/jobs/p/6q8zIBacz71A-Mechanical-Technical-Office-Engineer-Delta-Capital-for-Urban-Development-Kafr-Alsheikh-Egypt?o=127&l=sp&t=sj&a=engineer|search-v3|hpb
Jr. Planning Engineer,Cred Developments -,"New Cairo, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Engineering - Construction/Civil/Architecture · Project/Program Management · Planning · Civil Engineering · Engineering · Management · Project Management · Primavera · Civil · Project,https://wuzzuf.net/jobs/p/o8X3YkBUHt54-Jr-Planning-Engineer-Cred-Developments-Cairo-Egypt?o=128&l=sp&t=sj&a=engineer|search-v3|hpb
Mechanical Engineer - Madinaty,Talaat Moustafa Group -,"Cairo, Egypt ",Full TimeExperienced · 4 - 7 Yrs of Exp · Project/Program Management · Engineering - Mechanical/Electrical · Mechanical Engineering · Engineering · Maintenance,https://wuzzuf.net/jobs/p/h3bD7Z8ousVc-Mechanical-Engineer---Madinaty-Talaat-Moustafa-Group-Cairo-Egypt?o=129&l=sp&t=sj&a=engineer|search-v3|hpb
Hardware Design Engineer,Garment IO -,"Sheikh Zayed, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Design · Engineering · Information Technology (IT) · Troubleshooting · TO · Layout,https://wuzzuf.net/jobs/p/ocwRlSBLENGz-Hardware-Design-Engineer-Garment-IO-Giza-Egypt?o=130&l=sp&t=sj&a=engineer|search-v3|hpb
Mechanical Engineer,Nahdet Misr Publishing Group -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Mechanical Engineering · Engineering · Maintenance · Mechanical,https://wuzzuf.net/jobs/p/xWz0xqd03txX-Mechanical-Engineer-Nahdet-Misr-Publishing-Group-Giza-Egypt?o=131&l=sp&t=sj&a=engineer|search-v3|hpb
Fiber Cable Engineer,Energya Cables -,"10th of Ramadan City, Cairo, Egypt ",Full TimeEntry Level · 0 - 2 Yrs of Exp · Engineering - Telecom/Technology · Telecommunication · Engineering · AutoCAD · Communication · Computer Science · Information Technology (IT) · Fiber · English · Microsoft Office,https://wuzzuf.net/jobs/p/abPlKqO59n3P-Fiber-Cable-Engineer-Energya-Cables-Cairo-Egypt?o=132&l=sp&t=sj&a=engineer|search-v3|hpb
Software Quality Control Engineer ( Tester),Lun Development -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 3 - 4 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Communication · Agile · JIRA · Management · QA · QC · quality,https://wuzzuf.net/jobs/p/4KO0EKZba7CY-Software-Quality-Control-Engineer-Tester-Lun-Development-Cairo-Egypt?o=133&l=sp&t=sj&a=engineer|search-v3|hpb
Junior Software Quality Control Engineer,Onecard -,"Nasr City, Cairo, Egypt ",Full TimeWork From HomeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Control · Engineering · Software Testing · Software Development · Information Technology (IT) · Software Engineering · Automation,https://wuzzuf.net/jobs/p/aVuEa9dWqZv7-Junior-Software-Quality-Control-Engineer-Onecard-Cairo-Egypt?o=134&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Software Quality Control Engineer,Onecard -,"Nasr City, Cairo, Egypt ",Full TimeWork From HomeExperienced · 5+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Control · Engineering · Software Testing · Software Development · Information Technology (IT) · Software Engineering · Automation,https://wuzzuf.net/jobs/p/tG2gKuoGYNfL-Senior-Software-Quality-Control-Engineer-Onecard-Cairo-Egypt?o=135&l=sp&t=sj&a=engineer|search-v3|hpb
Software Engineering,Dafa -,"Haram, Giza, Egypt ",Full TimeExperienced · 2+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · OOP · MVC · Laravel · JavaScript · Software Development · Software Engineering,https://wuzzuf.net/jobs/p/UmF4zKHlA8Jz-Software-Engineering-Dafa-Giza-Egypt?o=136&l=sp&t=sj&a=engineer|search-v3|hpb
Electrical Maintenance Engineer,Titan Cement Egypt  -,"Beni Suef, Beni Suef, Egypt ",Full TimeExperienced · 2 - 5 Yrs of Exp · Installation/Maintenance/Repair · Manufacturing/Production · Engineering - Mechanical/Electrical · Electrical · Electrical Engineering · Maintenance · Engineering · Troubleshooting · MV · Medium Voltage,https://wuzzuf.net/jobs/p/gwFIbVsWa1Vk-Electrical-Maintenance-Engineer-Titan-Cement-Egypt-Beni-Suef-Egypt?o=137&l=sp&t=sj&a=engineer|search-v3|hpb
Interior Design Engineer,Module -,"6th of October, Giza, Egypt ",Full TimeExperienced · 5 - 8 Yrs of Exp · Engineering - Construction/Civil/Architecture · Creative/Design/Art · AutoCAD · 2D · Design · Creative · Drawings · Engineering · photoshop · Revit,https://wuzzuf.net/jobs/p/QbEzfEXUmvke-Interior-Design-Engineer-Module-Giza-Egypt?o=138&l=sp&t=sj&a=engineer|search-v3|hpb
Associate System Engineer,URANIUM -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · DNS · DHCP · Networking · Troubleshooting · Administration · Admin · SQL · MCSA,https://wuzzuf.net/jobs/p/NDRK3ZpS1bUl-Associate-System-Engineer-URANIUM-Cairo-Egypt?o=139&l=sp&t=sj&a=engineer|search-v3|hpb
Quality Control Engineer,EAST  -,"6th of October, Giza, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Quality · Engineering - Other · Engineering · quality · English · Inspector · Quality Assurance · Quality Control,https://wuzzuf.net/jobs/p/5bGEOp88jG85-Quality-Control-Engineer-EAST-Giza-Egypt?o=140&l=sp&t=sj&a=engineer|search-v3|hpb
Landscape Engineer - (Agriculture),Edara Property Management -,"Giza, Egypt ",Full TimeEntry Level · 1 - 7 Yrs of Exp · R&D/Science · Engineering - Other · Landscape · Agriculture Engineering · Engineering · R&D · Landscape Engineering,https://wuzzuf.net/jobs/p/MlyXkxCu0SQF-Landscape-Engineer---Agriculture-Edara-Property-Management-Giza-Egypt?o=141&l=sp&t=sj&a=engineer|search-v3|hpb
Back-End Engineering Lead - (.Net - Sharepoint),TurnDigital -,"Cairo, Egypt ",Full TimeManager · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Startup · Computer Engineering · Information Technology (IT) · Computer Science · C# · MSSQL · SQL · ASP.NET,https://wuzzuf.net/jobs/p/IpBxraYPckGK-Back-End-Engineering-Lead---Net---Sharepoint-TurnDigital-Cairo-Egypt?o=142&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Project Engineer - Mechanical,INTECH -,"Mansoura, Dakahlia, Egypt ",Full TimeExperienced · 6 - 8 Yrs of Exp · Project/Program Management · Engineering - Mechanical/Electrical · Mechanical Engineering · Engineering · Design · Project Management,https://wuzzuf.net/jobs/p/0dAuNdMvUSmq-Senior-Project-Engineer---Mechanical-INTECH-Dakahlia-Egypt?o=143&l=sp&t=sj&a=engineer|search-v3|hpb
Software Quality Control Engineer,Dexef -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Control · Security · Software · Testing · Agile · Automation · Automation Testing,https://wuzzuf.net/jobs/p/senpi1Tcn5bM-Software-Quality-Control-Engineer-Dexef-Cairo-Egypt?o=144&l=sp&t=sj&a=engineer|search-v3|hpb
Quantity Surveyor Engineer,AlGammal Contracting -,"Haram, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Engineering - Construction/Civil/Architecture · Civil Engineering · Architecture Engineering · AutoCAD · Communication skills · Civil · Architecture · Engineering · Qs engineer · Quantity Surveying,https://wuzzuf.net/jobs/p/oYwnpkTHZvI8-Quantity-Surveyor-Engineer-AlGammal-Contracting-Giza-Egypt?o=145&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Software Quality Control Engineer,ITS  -,"Cairo, Egypt ",Full TimeExperienced · 4+ Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · Computer Science · Quality Control · Information Technology (IT) · Software Testing · Software Development · Quality Assurance · Quality,https://wuzzuf.net/jobs/p/SpCouzWEvxug-Senior-Software-Quality-Control-Engineer-ITS-Cairo-Egypt?o=146&l=sp&t=sj&a=engineer|search-v3|hpb
Senior Technical Studies Engineer,Incotech for Electrical Industries -,"Nozha, Cairo, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Marketing/PR/Advertising · Engineering - Other · Technical · Engineering · Technical Office · ABB · Incotech · Electrical Engineering · Communication · AutoCAD,https://wuzzuf.net/jobs/p/X4Cr6C6T7R98-Senior-Technical-Studies-Engineer-Incotech-for-Electrical-Industries-Cairo-Egypt?o=147&l=sp&t=sj&a=engineer|search-v3|hpb
Quality Engineer,Reliance Egypt -,"Ismailia, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Manufacturing/Production · Quality · Engineering - Other · Production · Production Engineering · Engineering · Quality Assurance · Quality Control,https://wuzzuf.net/jobs/p/96k7xuer3eGn-Quality-Engineer-Reliance-Egypt-Ismailia-Egypt?o=148&l=sp&t=sj&a=engineer|search-v3|hpb
Mechanical Technical Office Engineer,Major for Construction and Decoration -,"Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · Mechanical Engineering · Mechanical Power · HVAC · Plumbing · FF · Shop Drawing · Construction · Technical Office,https://wuzzuf.net/jobs/p/LrldN9n19n1L-Mechanical-Technical-Office-Engineer-Major-for-Construction-and-Decoration-Cairo-Egypt?o=149&l=sp&t=sj&a=engineer|search-v3|hpb
React Native Mobile Engineer Team Lead,Pylon UMP -,"Sheikh Zayed, Giza, Egypt ",Full TimeWork From HomeManager · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Android · APIs · Design · RESTful · React · Software Development · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/OGdZ4Fwlv4sZ-React-Native-Mobile-Engineer-Team-Lead-Pylon-UMP-Giza-Egypt?o=150&l=sp&t=sj&a=engineer|search-v3|hpb
