job title,company name,location,skills,links
HR Specialist,Confidential -,"Alexandria, Egypt ",Full TimeExperienced · 2 - 3 Yrs of Exp · Human Resources · HR Specialist · Personnel · Payroll · English · Human Resources (HR) · Commerce · Microsoft Office,https://wuzzuf.net/jobs/p/LBeO3j6iHVDv-HR-Specialist-Alexandria-Egypt?o=47&l=sp&t=sj&a=hr|search-v3|hpb
HR & Staffing Coordinator,Hands of Hope Physical Therapy & Wellness -,"Maadi, Cairo, Egypt ",Full TimeEntry Level · 1 - 2 Yrs of Exp · Administration · Human Resources · Administration · Microsoft Office · Recruitment · English · Human Resources (HR) · Finance,https://wuzzuf.net/jobs/p/2UqyigjOIopV-HR-Staffing-Coordinator-Hands-of-Hope-Physical-Therapy-Wellness-Cairo-Egypt?o=48&l=sp&t=sj&a=hr|search-v3|hpb
HR & Admin Assistant Manager,Profolio Consulting -,"New Cairo, Cairo, Egypt ",Full TimeManager · 3 - 5 Yrs of Exp · Administration · Human Resources · Operations/Management · Assistant · Administration · Business Administration · Communication skills · Computer Skills · Management · Microsoft Office,https://wuzzuf.net/jobs/p/D8xl73NwwBnF-HR-Admin-Assistant-Manager-Profolio-Consulting-Cairo-Egypt?o=49&l=sp&t=sj&a=hr|search-v3|hpb
HR Manager,Egypt Kuwait Holding -,"Salam City, Cairo, Egypt ",Full TimeManager · 10+ Yrs of Exp · Human Resources · Human · Human Resources · Human Resources (HR) · Microsoft Office · Recruitment · Labor Law · Personnel · HR,https://wuzzuf.net/jobs/p/Gk4UgPKOjJgA-HR-Manager-Egypt-Kuwait-Holding-Cairo-Egypt?o=50&l=sp&t=sj&a=hr|search-v3|hpb
HR Training Specialist - Madinaty,Talaat Moustafa Group -,"Madinaty, Cairo, Egypt ",Full TimeEntry Level · 1 - 3 Yrs of Exp · Human Resources · Training/Instructor · HR · Human Resources (HR) · excel · Microsoft Office · Trainer · Training · Real Estate · office,https://wuzzuf.net/jobs/p/I2NbrDsPjZan-HR-Training-Specialist---Madinaty-Talaat-Moustafa-Group-Cairo-Egypt?o=51&l=sp&t=sj&a=hr|search-v3|hpb
Senior HR Generalist (Payroll & Personnel),Fawry Plus -,"6th of October, Giza, Egypt ",Full TimeExperienced · 3 - 5 Yrs of Exp · Human Resources · Human Resources (HR) · Insurance · Labor · Payroll · Personnel · Microsoft Office · English · Recruitment,https://wuzzuf.net/jobs/p/MqBnEjumExAw-Senior-HR-Generalist-Payroll-Personnel-Fawry-Plus-Giza-Egypt?o=52&l=sp&t=sj&a=hr|search-v3|hpb
Senior HR Generalist,Confidential -,"Nasr City, Cairo, Egypt ",Full TimeExperienced · 5 - 10 Yrs of Exp · Human Resources · Labor · Business Administration · business · Administration · Personnel · Human Resources (HR) · Communication · employment · Microsoft Office,https://wuzzuf.net/jobs/p/dtCiedUTTwGn-Senior-HR-Generalist-Cairo-Egypt?o=53&l=sp&t=sj&a=hr|search-v3|hpb
HR Operations Specialist - Alexandria,SAVOLA -,"Ameria, Alexandria, Egypt ",Full TimeExperienced · 2 - 4 Yrs of Exp · Human Resources · HR Operation · English · Computer Skills · Microsoft Office · Payroll · Personnel · Analysis · Human Resources (HR) · Recruitment,https://wuzzuf.net/jobs/p/37b9aW58kxZZ-HR-Operations-Specialist---Alexandria-SAVOLA-Alexandria-Egypt?o=54&l=sp&t=sj&a=hr|search-v3|hpb
HR Personnel Specialist,Dr.Greiche  -,"10th of Ramadan City, Sharqia, Egypt ",Full TimeEntry Level · 3 - 5 Yrs of Exp · Administration · Human Resources · Human Resources (HR) · Law · employee · Insurance · Microsoft Office · office · Security · Labor,https://wuzzuf.net/jobs/p/ursb5zLnGUZj-HR-Personnel-Specialist-Dr-Greiche-Sharqia-Egypt?o=55&l=sp&t=sj&a=hr|search-v3|hpb
HR Manager,Confidential -,"Maadi, Cairo, Egypt ",Full TimeManager · 5 - 15 Yrs of Exp · Human Resources · Hr manager · Human Resources (HR) · Recruitment,https://wuzzuf.net/jobs/p/vMNdEVdm3nD7-HR-Manager-Cairo-Egypt?o=56&l=sp&t=sj&a=hr|search-v3|hpb
