job title,company name,location,skills,links
Java Full Stack Software Engineer,Confidential -,"Cairo, Egypt ",Full TimeExperienced · 4 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · developer · Information Technology (IT) · Java · Java Developer · Software Development · Spring MVC · Hibernate,https://wuzzuf.net/jobs/p/OPRqIHYg0X5H-Java-Full-Stack-Software-Engineer-Cairo-Egypt?o=16&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Engineer (m/f/d) - Remote Possible,Sellics -,"Berlin, Germany ",Full TimeWork From HomeExperienced · 5 - 12 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · AWS · Springboot · Git · Information Technology (IT) · Computer Science · Agile · Software Development,https://wuzzuf.net/jobs/p/ysF0r23jy8vp-Senior-Java-Engineer-mfd---Remote-Possible-Sellics-Berlin-Germany?o=17&l=sp&t=sj&a=java|search-v3|hpb
Java Team lead,Agile Technologies  -,"Maadi, Cairo, Egypt ",Full TimeManager · 10+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Agile · Angular · Computer Science · CSS · HTML · Information Technology (IT) · Java · JavaScript,https://wuzzuf.net/jobs/p/S87vAIKlqgGK-Java-Team-lead-Agile-Technologies-Cairo-Egypt?o=18&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Software Engineer,Jumia -,"Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Programming · Docker · Development · Design · Hibernate · Computer Science · Java · Information Technology (IT),https://wuzzuf.net/jobs/p/jmzuECuriRlR-Senior-Java-Software-Engineer-Jumia-Cairo-Egypt?o=19&l=sp&t=sj&a=java|search-v3|hpb
Java Technical Lead,Hitop -,"Nasr City, Cairo, Egypt ",Full TimeManager · 6+ Yrs of Exp · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · Java · Information Technology (IT) · Lead · Computer Science · technical · Technical Lead · Software Development,https://wuzzuf.net/jobs/p/h0b5n3NyYN2Y-Java-Technical-Lead-Hitop-Cairo-Egypt?o=20&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Backend Developer,Channel VAS -,"Cairo, Egypt ",Full TimeExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Back End · Computer Science · Information Technology (IT) · Programming · Senior Java Backend Developer · Java,https://wuzzuf.net/jobs/p/xzdGyj2VWOdF-Senior-Java-Backend-Developer-Channel-VAS-Cairo-Egypt?o=21&l=sp&t=sj&a=java|search-v3|hpb
Senior Software Java Developer - Cairo,FlairsTech -,"Maadi, Cairo, Egypt ",Full TimeExperienced · 3+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java · JavaScript · jQuery · React · REST · JSTL · SQL · communication skills,https://wuzzuf.net/jobs/p/VSOrTqWlqSYY-Senior-Software-Java-Developer---Cairo-FlairsTech-Cairo-Egypt?o=22&l=sp&t=sj&a=java|search-v3|hpb
Java Software Development Engineer (Multinational),Pillars -,"Cairo, Egypt ",Full TimeEntry Level · 1+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Java Software Development · SQL · jQuery · CSS · DFX · Software Development,https://wuzzuf.net/jobs/p/3LiTQ4jJdkVg-Java-Software-Development-Engineer-Multinational-Pillars-Cairo-Egypt?o=23&l=sp&t=sj&a=java|search-v3|hpb
Java Engineering Manager - Jumia (Full-Time),Jumia -,"New Cairo, Cairo, Egypt ",Full TimeManager · 5 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Agile · Computer Science · Engineering · Java · Software · Spring Boot · Information Technology (IT) · English,https://wuzzuf.net/jobs/p/DZQSZcpLEy2Z-Java-Engineering-Manager---Jumia-Full-Time-Jumia-Cairo-Egypt?o=24&l=sp&t=sj&a=java|search-v3|hpb
Engineering Manager - Java,WorkMotion -,"Maadi, Cairo, Egypt ",Full TimeManager · 6+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering · Java · Java Development · Java Software Development · API · Microservices · Spring Boot · AWS,https://wuzzuf.net/jobs/p/H6vGgaWQLAuu-Engineering-Manager---Java-WorkMotion-Cairo-Egypt?o=25&l=sp&t=sj&a=java|search-v3|hpb
